filename,filesize,lines,start,end
./aws-open-data/sudachi.csv,18602,140,08:54:18.488678638,08:54:18.521790694
./aws-open-data/qinglinglab-ndui-2000.csv,26957,224,08:54:18.529937208,08:54:18.569456713
./aws-open-data/mogreps-g.csv,140218849,1029615,08:54:18.963278214,08:54:19.676110287
./aws-open-data/gdc-ohsu-cnl-phs001799-2-open.csv,83520,400,08:54:19.686726708,08:54:19.733903720
./aws-open-data/hail-vep-pipeline.csv,5873,39,08:54:19.741564954,08:54:19.780088198
./aws-open-data/noaa-gmgsi-pds.csv,5446056,37302,08:54:19.804833106,08:54:19.902893136
./aws-open-data/naturalearth.csv,275270,1967,08:54:19.913755269,08:54:19.956424989
./aws-open-data/covid19-lake.csv,32244937,176929,08:54:20.084935198,08:54:20.305849410
./aws-open-data/noaa-cdr-microwave-brit-temp-pds.csv,13285942,66953,08:54:20.358163626,08:54:20.519836337
./aws-open-data/noaa-cdr-gridsat-b1-pds.csv,18648534,122698,08:54:20.592772048,08:54:20.800232121
./aws-open-data/osm-pds.csv,31991,258,08:54:20.807984005,08:54:20.847521924
./aws-open-data/pacific-sound-16khz.csv,359241,2411,08:54:20.858036013,08:54:20.895807928
./aws-open-data/fast-ai-imagelocal.csv,972,8,08:54:20.902949646,08:54:20.934066004
./aws-open-data/noaa-cdr-ozone-esrl-pds.csv,1343,9,08:54:20.942783201,08:54:20.974318206
./aws-open-data/osmlr.csv,33565301,288779,08:54:21.079521498,08:54:21.373079245
./aws-open-data/mmid-pds.csv,90898,620,08:54:21.382073872,08:54:21.419720521
./aws-open-data/noaa-cdr-aerosol-optical-thickness-pds.csv,2941579,15468,08:54:21.438114344,08:54:21.499188668
./aws-open-data/dataforgood-fb-data.csv,1555651,8518,08:54:21.513551172,08:54:21.559893707
./aws-open-data/isdasoil.csv,16298,120,08:54:21.568141853,08:54:21.598165149
./aws-open-data/noaa-cdr-microwave-temp-sounder-brit-temp-pds.csv,93426848,456701,08:54:21.906500700,08:54:22.396182889
./aws-open-data/enriched-topical-chat.csv,596,5,08:54:22.406155954,08:54:22.451277377
./aws-open-data/cmas-cmaq-conus2-benchmark.csv,151468,718,08:54:22.459682136,08:54:22.495998938
./aws-open-data/allen-brain-observatory-templates.csv,292,2,08:54:22.503909800,08:54:22.541085475
./aws-open-data/fast-ai-imageclas.csv,3170,26,08:54:22.548469088,08:54:22.583026057
./aws-open-data/laz-m3dc-pmsp.csv,675767,5544,08:54:22.593085552,08:54:22.640135526
./aws-open-data/mf-nwp-models.csv,11757043,81009,08:54:22.680167604,08:54:22.819412448
./aws-open-data/odp-tsbench.csv,28792592,137105,08:54:22.928993962,08:54:23.144396898
./aws-open-data/ookla-open-data.csv,10270,52,08:54:23.152728259,08:54:23.186193017
./aws-open-data/rareplanes-public.csv,27849017,176882,08:54:23.273313842,08:54:23.519780329
./aws-open-data/gbif-open-data-us-east-1.csv,2196478,13817,08:54:23.537377347,08:54:23.599176231
./aws-open-data/pansurg-curation-raw-open-data.csv,131638309,501262,08:54:24.013672755,08:54:24.502094151
./aws-open-data/noaa-cdr-ndvi-pds.csv,3153683,18008,08:54:24.522933926,08:54:24.595676407
./aws-open-data/digitalcorpora.csv,1363897,8744,08:54:24.608150466,08:54:24.647366543
./aws-open-data/natural-scenes-dataset.csv,20380580,112570,08:54:24.718732287,08:54:24.927701237
./aws-open-data/multiconer.csv,5339,40,08:54:24.934656674,08:54:24.968676595
./aws-open-data/ycb-benchmarks.csv,91313,595,08:54:24.977365158,08:54:25.008283545
./aws-open-data/aws-earth-mo-atmospheric-global-prd.csv,35546314,218986,08:54:25.138254970,08:54:25.441792598
./aws-open-data/dc-lidar-2015.csv,82173,675,08:54:25.451999491,08:54:25.489751619
./aws-open-data/hecatombdatabases.csv,10494,72,08:54:25.497144267,08:54:25.524534621
