filename,filesize,lines,start,end
./aws-open-data/1000genomes-dragen-3.7.6.csv,146138544,805833,17:14:29.133901997,17:14:29.964839994
./aws-open-data/gdc-mmrf-commpass-phs000748-2-open.csv,1407284,6478,17:14:29.975137465,17:14:30.018087463
./aws-open-data/nwm-archive.csv,78380185,584385,17:14:30.282147279,17:14:30.877445571
./aws-open-data/noaa-s111-pds.csv,19355716,97742,17:14:30.952683380,17:14:31.083452722
./aws-open-data/sudachi.csv,18602,140,17:14:31.094460511,17:14:31.118805249
./aws-open-data/qinglinglab-ndui-2000.csv,26957,224,17:14:31.127016387,17:14:31.152326293
./aws-open-data/mogreps-g.csv,140218849,1029615,17:14:31.646120689,17:14:32.694549519
./aws-open-data/gdc-ohsu-cnl-phs001799-2-open.csv,83520,400,17:14:32.701837010,17:14:32.727809172
./aws-open-data/hail-vep-pipeline.csv,5873,39,17:14:32.733416051,17:14:32.758599910
./aws-open-data/noaa-gmgsi-pds.csv,5446056,37302,17:14:32.782646239,17:14:32.848106242
./aws-open-data/naturalearth.csv,275270,1967,17:14:32.855102675,17:14:32.884440439
./aws-open-data/covid19-lake.csv,32244937,176929,17:14:33.008899479,17:14:33.224220863
./aws-open-data/noaa-cdr-microwave-brit-temp-pds.csv,13285942,66953,17:14:33.271177907,17:14:33.369878492
./aws-open-data/noaa-cdr-gridsat-b1-pds.csv,18648534,122698,17:14:33.431779182,17:14:33.564113635
./aws-open-data/osm-pds.csv,31991,258,17:14:33.569256160,17:14:33.593671275
./aws-open-data/pacific-sound-16khz.csv,359241,2411,17:14:33.602069765,17:14:33.631321159
./aws-open-data/fast-ai-imagelocal.csv,972,8,17:14:33.637036011,17:14:33.665290699
./aws-open-data/noaa-cdr-ozone-esrl-pds.csv,1343,9,17:14:33.671329300,17:14:33.694471830
./aws-open-data/osmlr.csv,33565301,288779,17:14:33.815609427,17:14:34.081865523
./aws-open-data/mmid-pds.csv,90898,620,17:14:34.088616576,17:14:34.114211341
./aws-open-data/noaa-cdr-aerosol-optical-thickness-pds.csv,2941579,15468,17:14:34.129751699,17:14:34.172214220
./aws-open-data/dataforgood-fb-data.csv,1555651,8518,17:14:34.184142383,17:14:34.219783490
./aws-open-data/isdasoil.csv,16298,120,17:14:34.226046223,17:14:34.250989402
./aws-open-data/noaa-cdr-microwave-temp-sounder-brit-temp-pds.csv,93426848,456701,17:14:34.573152245,17:14:35.136060355
./aws-open-data/enriched-topical-chat.csv,596,5,17:14:35.142451080,17:14:35.170116562
./aws-open-data/cmas-cmaq-conus2-benchmark.csv,151468,718,17:14:35.180858823,17:14:35.208078767
./aws-open-data/allen-brain-observatory-templates.csv,292,2,17:14:35.219963800,17:14:35.242942264
./aws-open-data/fast-ai-imageclas.csv,3170,26,17:14:35.247959143,17:14:35.270896089
./aws-open-data/laz-m3dc-pmsp.csv,675767,5544,17:14:35.283370629,17:14:35.312738716
./aws-open-data/mf-nwp-models.csv,11757043,81009,17:14:35.359741331,17:14:35.472563987
./aws-open-data/odp-tsbench.csv,28792592,137105,17:14:35.568604178,17:14:35.733758155
./aws-open-data/ookla-open-data.csv,10270,52,17:14:35.746977296,17:14:35.823345524
./aws-open-data/rareplanes-public.csv,27849017,176882,17:14:35.967527743,17:14:36.193277011
./aws-open-data/gbif-open-data-us-east-1.csv,2196478,13817,17:14:36.209162210,17:14:36.249736253
./aws-open-data/pansurg-curation-raw-open-data.csv,131638309,501262,17:14:36.724730511,17:14:37.340748033
./aws-open-data/noaa-cdr-ndvi-pds.csv,3153683,18008,17:14:37.357079633,17:14:37.407547103
./aws-open-data/digitalcorpora.csv,1363897,8744,17:14:37.419509822,17:14:37.454550475
./aws-open-data/natural-scenes-dataset.csv,20380580,112570,17:14:37.537576708,17:14:37.681568765
./aws-open-data/multiconer.csv,5339,40,17:14:37.687626604,17:14:37.713240509
./aws-open-data/ycb-benchmarks.csv,91313,595,17:14:37.719811864,17:14:37.746109255
./aws-open-data/aws-earth-mo-atmospheric-global-prd.csv,35546314,218986,17:14:37.879355252,17:14:38.159760845
./aws-open-data/dc-lidar-2015.csv,82173,675,17:14:38.167213098,17:14:38.192425018
./aws-open-data/hecatombdatabases.csv,10494,72,17:14:38.209200414,17:14:38.237946866
./aws-open-data/gbif-open-data-eu-central-1.csv,2237929,13817,17:14:38.264873031,17:14:38.304767760
./aws-open-data/first-street-climate-risk-statistics-for-noncommercial-use.csv,12076,61,17:14:38.309854731,17:14:38.333487301
./aws-open-data/nrel-pds-porotomo.csv,919152596,4909186,17:14:41.094817608,17:14:45.306008511
./aws-open-data/aft-vbi-pds.csv,120968439,1072873,17:14:45.680222115,17:14:46.569559232
./aws-open-data/aws-roda-hcls-datalake.csv,15915520,77604,17:14:46.619493783,17:14:46.723813031
./aws-open-data/nyc-tlc.csv,101270,762,17:14:46.730008261,17:14:46.755029152
./aws-open-data/cmas-mcip.csv,101,1,17:14:46.760262773,17:14:46.783563928
./aws-open-data/noaa-gfs-warmstart-pds.csv,13207602,79130,17:14:46.822349075,17:14:46.932322475
./aws-open-data/dc-lidar-2018.csv,42320,341,17:14:46.940286314,17:14:46.964432148
./aws-open-data/cmas-equates.csv,104,1,17:14:46.969979639,17:14:46.993653365
./aws-open-data/gbif-open-data-ap-southeast-2.csv,2265563,13817,17:14:47.005234191,17:14:47.043932186
./aws-open-data/msd-for-monai.csv,1330,11,17:14:47.048951364,17:14:47.072749815
./aws-open-data/smn-ar-wrf.csv,3412484,22036,17:14:47.087952469,17:14:47.190996523
./aws-open-data/noaa-cdr-polar-pathfinder-extended-pds.csv,11133882,58335,17:14:47.229697693,17:14:47.313659592
./aws-open-data/sra-pub-src-2.csv,21026727,132045,17:14:47.373828158,17:14:47.547287723
./aws-open-data/genome-idx.csv,118455,886,17:14:47.557592108,17:14:47.582689535
./aws-open-data/cmas-equates-conus1-benchmark.csv,121,1,17:14:47.587727446,17:14:47.611805204
./aws-open-data/cmas-cmaq-modeling-platform-2016.csv,124,1,17:14:47.616368163,17:14:47.639737897
./aws-open-data/noaa-cdr-mean-layer-temp-pds.csv,6544,37,17:14:47.645153310,17:14:47.669859681
./aws-open-data/koalagenomes.csv,798747,4896,17:14:47.678789879,17:14:47.709672254
./aws-open-data/era5-pds.csv,168610011,905598,17:14:48.250691333,17:14:49.210144481
./aws-open-data/mwis-vr-instances.csv,4707,40,17:14:49.215832607,17:14:49.241518644
./aws-open-data/asr-error-robustness.csv,2232,17,17:14:49.246317777,17:14:49.270920295
./aws-open-data/noaa-cdr-polar-pathfinder-fcdr-pds.csv,11013691,59031,17:14:49.307493506,17:14:49.396885483
