filename,filesize,lines,start,end
./aws-open-data/odp-tsbench.csv,28792592,137105,15:06:38.402738985,15:06:39.133748717
./aws-open-data/ookla-open-data.csv,10270,52,15:06:39.189232698,15:06:39.395227855
./aws-open-data/rareplanes-public.csv,27849017,176882,15:06:39.543268009,15:06:39.754938852
./aws-open-data/gbif-open-data-us-east-1.csv,2196478,13817,15:06:39.769242353,15:06:39.810347922
./aws-open-data/pansurg-curation-raw-open-data.csv,131638309,501262,15:06:40.152396959,15:06:40.863823038
./aws-open-data/noaa-cdr-ndvi-pds.csv,3153683,18008,15:06:40.878458455,15:06:40.927342806
./aws-open-data/digitalcorpora.csv,1363897,8744,15:06:40.943633545,15:06:40.979306405
./aws-open-data/natural-scenes-dataset.csv,20380580,112570,15:06:41.042938224,15:06:41.187472736
./aws-open-data/multiconer.csv,5339,40,15:06:41.193599362,15:06:41.238081197
./aws-open-data/ycb-benchmarks.csv,91313,595,15:06:41.250086383,15:06:41.293272222
./aws-open-data/aws-earth-mo-atmospheric-global-prd.csv,35546314,218986,15:06:41.387965711,15:06:41.661705660
./aws-open-data/dc-lidar-2015.csv,82173,675,15:06:41.668337309,15:06:41.694385384
./aws-open-data/hecatombdatabases.csv,10494,72,15:06:41.700268971,15:06:41.724283390
./aws-open-data/gbif-open-data-eu-central-1.csv,2237929,13817,15:06:41.737322966,15:06:41.777759340
./aws-open-data/first-street-climate-risk-statistics-for-noncommercial-use.csv,12076,61,15:06:41.783883191,15:06:41.810951630
./aws-open-data/nrel-pds-porotomo.csv,919152596,4909186,15:06:44.188803680,15:06:50.973935346
./aws-open-data/aft-vbi-pds.csv,120968439,1072873,15:06:51.291165484,15:06:52.437048978
./aws-open-data/aws-roda-hcls-datalake.csv,15915520,77604,15:06:52.498515942,15:06:52.623671579
./aws-open-data/nyc-tlc.csv,101270,762,15:06:52.641796961,15:06:52.894962437
./aws-open-data/cmas-mcip.csv,101,1,15:06:53.037076987,15:06:53.173569299
./aws-open-data/noaa-gfs-warmstart-pds.csv,13207602,79130,15:06:53.302218671,15:06:54.429794120
./aws-open-data/dc-lidar-2018.csv,42320,341,15:06:54.493246173,15:06:54.520492146
./aws-open-data/cmas-equates.csv,104,1,15:06:54.526642375,15:06:54.551200819
./aws-open-data/gbif-open-data-ap-southeast-2.csv,2265563,13817,15:06:54.563317370,15:06:54.603520207
./aws-open-data/msd-for-monai.csv,1330,11,15:06:54.609419744,15:06:54.634153638
./aws-open-data/smn-ar-wrf.csv,3412484,22036,15:06:54.650932061,15:06:54.714672047
./aws-open-data/noaa-cdr-polar-pathfinder-extended-pds.csv,11133882,58335,15:06:54.797203883,15:06:54.884492058
./aws-open-data/sra-pub-src-2.csv,21026727,132045,15:06:54.941076500,15:06:55.114892924
./aws-open-data/genome-idx.csv,118455,886,15:06:55.121396238,15:06:55.147897246
./aws-open-data/cmas-equates-conus1-benchmark.csv,121,1,15:06:55.154077100,15:06:55.178632448
./aws-open-data/cmas-cmaq-modeling-platform-2016.csv,124,1,15:06:55.184486157,15:06:55.208960833
